time,A,B,P,cat,A_indep,B_indep,P_indep,cat_indep
0.0,0.5,0.8,0.0,0.02,0.5,0.8,0.0,0.02
0.5128205128205128,0.4758863390100205,0.7516058883945713,0.0247512211691078,,,,,
1.0256410256410255,0.4117470863841307,0.7536731977981515,0.0497216604742816,,,,,
1.5384615384615383,0.4103107608604403,0.6998486394167536,0.0787704909937206,,,,,
2.051282051282051,0.400881320839546,0.6606164138730718,0.0919928359127048,,,,,
2.564102564102564,0.3727076773996345,0.744979602733943,0.1122314714622665,,,,,
3.0769230769230766,0.3463884950349041,0.6737783133848058,0.1381433122277256,,,,,
3.589743589743589,0.3246820251084399,0.6263705327960312,0.1542648750266227,,,,,
4.102564102564102,0.3011538113439965,0.6546396049668015,0.1613190506666695,,,,,
4.615384615384615,0.3155723724814716,0.6198096832512496,0.1715509390613252,,,,,
5.128205128205128,0.2911094850101343,0.5687687543099235,0.1889936567639718,,,,,
5.6410256410256405,0.2929845477518469,0.5763060323649374,0.2033230569999245,,,,,
6.153846153846153,0.2678385810188889,0.6041611545211195,0.2257553771826456,,,,,
6.666666666666666,0.2721989598743014,0.5869102679350361,0.2443539776953162,,,,,
7.179487179487179,0.2564437235719809,0.5900417376645936,0.2273938082468385,,,,,
7.692307692307692,0.22888694821906,0.5560700046643646,0.2512888802508506,,,,,
8.205128205128204,0.2169060181907868,0.5460578724323184,0.2468434818610879,,,,,
8.717948717948717,0.2287728110474641,0.5721172438471833,0.254527929797912,,,,,
9.23076923076923,0.2151020087368401,0.547297845119042,0.2661497453758371,,,,,
9.743589743589745,0.2126113846509025,0.5256212395598091,0.2887750321577402,,,,,
10.256410256410255,0.2022189191561821,0.5445263680932242,0.2766280202328643,,,,,
10.769230769230768,0.2075408551979032,0.5366822644784789,0.2810654625664688,,,,,
11.28205128205128,0.188529478552803,0.5085595310576276,0.3067128878428924,,,,,
11.794871794871794,0.1710722297204382,0.4575454281549901,0.2956436270689171,,,,,
12.307692307692308,0.1747037545159918,0.5156172942480517,0.3094935549790893,,,,,
12.82051282051282,0.1702565972731223,0.4895114324981665,0.3300693716356047,,,,,
13.333333333333332,0.1691766254989714,0.4623194147583064,0.3379096203904295,,,,,
13.846153846153843,0.1676737630060329,0.4876616196412338,0.3467731858164344,,,,,
14.358974358974358,0.1676033024497632,0.459732214633027,0.3098515408522398,,,,,
14.87179487179487,0.1589224110697152,0.4991065656648479,0.3302183961658264,,,,,
15.384615384615383,0.1691399659396117,0.4262464332200659,0.3302723454405597,,,,,
15.897435897435896,0.1395126647827247,0.4885206225623711,0.3146443513303681,,,,,
16.41025641025641,0.1474182419835277,0.4157393765964972,0.3348936471239948,,,,,
16.92307692307692,0.14374836938445,0.487045537171016,0.3468250525627777,,,,,
17.435897435897434,0.1461784022497421,0.4648300152190847,0.3417534438806145,,,,,
17.94871794871795,0.1349221801987667,0.4211066536939417,0.3425648569871223,,,,,
18.46153846153846,0.1330470397726151,0.4485216543420052,0.3424669206535392,,,,,
18.97435897435897,0.1391017779460324,0.4337538865302235,0.3306813906058555,,,,,
19.487179487179485,0.1450451989182362,0.4347786434654938,0.3519948381986503,,,,,
20.0,0.1394162501766969,0.39816953696368,0.3873501897263531,,,,,
