time,A,B,P,cat,A_indep,B_indep,P_indep,cat_indep
0.0,0.5,0.8,0.0,0.02,0.5,0.8,0.0,0.02
0.5128205128205128,0.4434338158063394,0.783896512651205,0.0261061620614749,,,,,
1.0256410256410255,0.4301866383811235,0.7422921182955481,0.0495317083580758,,,,,
1.5384615384615383,0.411187024707781,0.7419916168835653,0.0761707437868776,,,,,
2.051282051282051,0.4059081529808868,0.6846824100930847,0.0943513780977353,,,,,
2.564102564102564,0.3814780955761963,0.6681343684238625,0.1120136013363492,,,,,
3.0769230769230766,0.3586519390982093,0.6529732656468721,0.1391923068621048,,,,,
3.589743589743589,0.3404940487814774,0.6140792857727082,0.1530304301013392,,,,,
4.102564102564102,0.3368765874003329,0.6217021532058511,0.154292871760039,,,,,
4.615384615384615,0.3417507875519612,0.624876249938853,0.1737274206808287,,,,,
5.128205128205128,0.3215616065826847,0.6699076945919588,0.1915039042276621,,,,,
5.6410256410256405,0.2930318950516481,0.6216850199013637,0.1948185241404721,,,,,
6.153846153846153,0.2727905739181786,0.5643675457393624,0.2356350082523687,,,,,
6.666666666666666,0.2608627924125791,0.5845254944595326,0.2354754076641493,,,,,
7.179487179487179,0.2426209282945936,0.5850222844135389,0.239345085678582,,,,,
7.692307692307692,0.2393604543369528,0.5326739327533736,0.2500191103744819,,,,,
8.205128205128204,0.2273337589154353,0.5538723547230535,0.2656776575996347,,,,,
8.717948717948717,0.2321700450115897,0.5458672276455677,0.2541257657465348,,,,,
9.23076923076923,0.219061801677836,0.5472628702006046,0.2675713597228446,,,,,
9.743589743589745,0.2047637292994175,0.5103513732638867,0.2838428456878318,,,,,
10.256410256410255,0.1983994010052689,0.5412989384674355,0.2914815090354225,,,,,
10.769230769230768,0.2001398636196508,0.4671945311022948,0.3008703930017208,,,,,
11.28205128205128,0.1896080120234906,0.5114873239860719,0.2994460053298012,,,,,
11.794871794871794,0.1863785368911444,0.5424990423600881,0.2817364110466873,,,,,
12.307692307692308,0.1825883980177564,0.4718018401213467,0.300126068697187,,,,,
12.82051282051282,0.1765502437146632,0.4906607741639454,0.3082987124979663,,,,,
13.333333333333332,0.1804205953043406,0.5001984626558272,0.3020803152264565,,,,,
13.846153846153843,0.168098909896755,0.4958009396447811,0.3320330070313652,,,,,
14.358974358974358,0.1619124381754969,0.5252917495691539,0.3161087569122048,,,,,
14.87179487179487,0.1640058259159588,0.4692395896344049,0.3482419214493168,,,,,
15.384615384615383,0.1684399653269714,0.4582822294885455,0.3277020655414462,,,,,
15.897435897435896,0.1608628234634233,0.4509687175658005,0.3185899867606613,,,,,
16.41025641025641,0.1506885322223755,0.4736911518475898,0.3298999613969625,,,,,
16.92307692307692,0.1524934366713992,0.4544154392583627,0.3309594220526507,,,,,
17.435897435897434,0.1517259637641213,0.4192746800123287,0.345972912211617,,,,,
17.94871794871795,0.1587907564042787,0.4526516979652239,0.3517357253750033,,,,,
18.46153846153846,0.1472222735913697,0.4650423148720767,0.3469881445433845,,,,,
18.97435897435897,0.1409599600275603,0.4736828327354938,0.3315187241142503,,,,,
19.487179487179485,0.1406669369529579,0.4781627092873433,0.3399754118877067,,,,,
20.0,0.1309191524936959,0.4507380555189498,0.3398035343864502,,,,,
