time,A,B,P,cat,A_indep,B_indep,P_indep,cat_indep
0.0,0.5,0.8,0.0,0.03,0.5,0.8,0.0,0.03
0.5128205128205128,0.4238256683196157,0.7637809776524234,0.0365111293936282,,,,,
1.0256410256410255,0.3986923055738161,0.7379360588113768,0.071321857627443,,,,,
1.5384615384615383,0.3811907980989452,0.6496717491232985,0.1000436059734361,,,,,
2.051282051282051,0.3223744045929143,0.7018581428231359,0.1188146432114505,,,,,
2.564102564102564,0.3219131380017655,0.6816718331975183,0.1487782943286775,,,,,
3.0769230769230766,0.3196092664225486,0.6394818762900116,0.184112561637887,,,,,
3.589743589743589,0.2784697075223564,0.5885201142921289,0.1950395882216519,,,,,
4.102564102564102,0.2547459281245668,0.5645858023552167,0.2088877211233544,,,,,
4.615384615384615,0.2424277633493093,0.5854291144332403,0.2374518513835057,,,,,
5.128205128205128,0.2319208645990637,0.5027414180551154,0.2463161526418112,,,,,
5.6410256410256405,0.2294164658193618,0.5751565790398414,0.2654146624667434,,,,,
6.153846153846153,0.2055432761336112,0.5319659719719136,0.305064088540328,,,,,
6.666666666666666,0.1918974800779103,0.4966789506912039,0.2766520196065007,,,,,
7.179487179487179,0.1638200292400866,0.5197318798253651,0.308061562700961,,,,,
7.692307692307692,0.1787813537854668,0.5158577297464944,0.3159686012479019,,,,,
8.205128205128204,0.1723253341686505,0.4863849162396894,0.3089132012323505,,,,,
8.717948717948717,0.1467733217039464,0.4967505623073672,0.2949605592011097,,,,,
9.23076923076923,0.1610940381497489,0.4819543221274632,0.3201641575623884,,,,,
9.743589743589745,0.1548222796754887,0.4667662931926637,0.3210830243114,,,,,
10.256410256410255,0.1522072462244039,0.5014484822757506,0.3303962054642879,,,,,
10.769230769230768,0.1464096419370104,0.4419954791214336,0.3318941401985787,,,,,
11.28205128205128,0.136217633409709,0.4663000981691118,0.3399171728291445,,,,,
11.794871794871794,0.1230046838733145,0.4577451432567694,0.3411551194538603,,,,,
12.307692307692308,0.1305174566769269,0.4407554185016313,0.3480135565418149,,,,,
12.82051282051282,0.1303479986645244,0.4458867020969372,0.3619587486202698,,,,,
13.333333333333332,0.1391462563397345,0.4236264904314679,0.3902116711059807,,,,,
13.846153846153843,0.1340653192750978,0.412337664823258,0.3408221644672926,,,,,
14.358974358974358,0.1223941891498314,0.4237934749193061,0.3665969199175352,,,,,
14.87179487179487,0.1304374233122673,0.455346558395735,0.3744586276688293,,,,,
15.384615384615383,0.1278167792315992,0.4134096775498457,0.3719519881855443,,,,,
15.897435897435896,0.1105085801833175,0.4214168178599638,0.3701452822017275,,,,,
16.41025641025641,0.1184807955607418,0.4460005949930679,0.3755127746735948,,,,,
16.92307692307692,0.1180939373377863,0.4560490820752401,0.3773750593802062,,,,,
17.435897435897434,0.1228355676770523,0.4271832912817599,0.3654222760773866,,,,,
17.94871794871795,0.1209315727048079,0.4732626119509041,0.376736887157811,,,,,
18.46153846153846,0.1049698866956632,0.397882468434753,0.3675644582155071,,,,,
18.97435897435897,0.1098466160737439,0.4409074512484146,0.3706470567392202,,,,,
19.487179487179485,0.1076505670261058,0.4063089634413535,0.3502900874047052,,,,,
20.0,0.1149758746312332,0.4665928113341721,0.3576348782260732,,,,,
