time,A,B,P,cat,A_indep,B_indep,P_indep,cat_indep
0.0,0.5,0.8,0.0,0.03,0.5,0.8,0.0,0.03
0.5128205128205128,0.4571622450184571,0.7284529750673784,0.0371392117871285,,,,,
1.0256410256410255,0.3863199679749375,0.6813389382156219,0.0689281018339174,,,,,
1.5384615384615383,0.3446975409899704,0.7110398376507586,0.0962755183996497,,,,,
2.051282051282051,0.3444071752340936,0.7158370731723617,0.1347659030629775,,,,,
2.564102564102564,0.3132187743703183,0.5866676708759352,0.154299546170235,,,,,
3.0769230769230766,0.2862281183943108,0.6088128448424062,0.1864738387541902,,,,,
3.589743589743589,0.3100043118151641,0.6385091599498556,0.1950168279299059,,,,,
4.102564102564102,0.2541731579429351,0.6064256279208552,0.2283413693948039,,,,,
4.615384615384615,0.2751850088172265,0.552365174145125,0.2602066985980268,,,,,
5.128205128205128,0.2197780039646876,0.5155976324212912,0.2343922893852875,,,,,
5.6410256410256405,0.2259451220414083,0.5447952032356117,0.2409711796129116,,,,,
6.153846153846153,0.2065836375483667,0.54410872622843,0.3216708711545531,,,,,
6.666666666666666,0.194327803321773,0.5177659268380023,0.2776712524954972,,,,,
7.179487179487179,0.177931382914576,0.5023200542028514,0.3112265519874768,,,,,
7.692307692307692,0.1683113319252089,0.5335849592061079,0.2945414904730416,,,,,
8.205128205128204,0.1792763505985366,0.4783265023226558,0.323832932806763,,,,,
8.717948717948717,0.1838149082681817,0.4811478026433618,0.3126706991207219,,,,,
9.23076923076923,0.1553125667077942,0.4805945565215684,0.303324896167682,,,,,
9.743589743589745,0.1453194532962684,0.4428432368624005,0.3185811549773854,,,,,
10.256410256410255,0.1492955157624955,0.4975670338396447,0.3207500056335826,,,,,
10.769230769230768,0.140990225461198,0.4372987813041906,0.3562080111644846,,,,,
11.28205128205128,0.1370300239103692,0.466489528316824,0.3416117230478109,,,,,
11.794871794871794,0.1356578936092796,0.4634753395434856,0.3650582755452981,,,,,
12.307692307692308,0.1337257877355852,0.4510251208691663,0.3376184321539709,,,,,
12.82051282051282,0.1306088261914525,0.4632832733993305,0.3564365998674368,,,,,
13.333333333333332,0.1331805689639688,0.4247409684642502,0.3773326181137969,,,,,
13.846153846153843,0.1253058262748935,0.4335621091665412,0.3559878545126963,,,,,
14.358974358974358,0.1296560148675399,0.4083039444060108,0.3761688639513798,,,,,
14.87179487179487,0.1225147546480563,0.4549115254929238,0.3476293884629102,,,,,
15.384615384615383,0.1195682543288372,0.460533415508465,0.3657266713721127,,,,,
15.897435897435896,0.1186568444923869,0.4617709532120036,0.3645496699594638,,,,,
16.41025641025641,0.1187559668588669,0.4438438960141675,0.3535753934352166,,,,,
16.92307692307692,0.1108407236447479,0.4119237140484325,0.3348774967838477,,,,,
17.435897435897434,0.1163528017853731,0.4349935321471415,0.3925057126691889,,,,,
17.94871794871795,0.1108236116746559,0.4196157577117251,0.3355724160159172,,,,,
18.46153846153846,0.1181249567307525,0.4474742655714429,0.4004461085078669,,,,,
18.97435897435897,0.1180767018961035,0.4315703033078359,0.3719413819304349,,,,,
19.487179487179485,0.1089683088125283,0.4322633662653212,0.3848504617187034,,,,,
20.0,0.1161207279471099,0.4326146018661457,0.380227869928123,,,,,
