time,A,B,P,cat,A_indep,B_indep,P_indep,cat_indep
0.0,0.5,0.8,0.0,0.02,0.5,0.8,0.0,0.02
0.5128205128205128,0.459880915086471,0.8419444667805808,0.0260375053882684,,,,,
1.0256410256410255,0.4156304927786469,0.764116593047578,0.0511206788012587,,,,,
1.5384615384615383,0.4199834188935443,0.7182151691513388,0.0745368345201379,,,,,
2.051282051282051,0.4150753865525959,0.6690864794089451,0.0934283666568945,,,,,
2.564102564102564,0.3679724244509018,0.6646094896368863,0.1079976021802552,,,,,
3.0769230769230766,0.342526231929586,0.7195382120862869,0.1346280543551351,,,,,
3.589743589743589,0.3301125802440028,0.6029940346489181,0.1547725381618648,,,,,
4.102564102564102,0.3244698873799193,0.6951256858008907,0.1708934406788628,,,,,
4.615384615384615,0.3229911277386514,0.6171148649336365,0.1798978657323423,,,,,
5.128205128205128,0.3072647390358122,0.638004997378557,0.1902315107852166,,,,,
5.6410256410256405,0.2674828087942926,0.561300372992284,0.2149249422848979,,,,,
6.153846153846153,0.2834957061451393,0.5696523703637263,0.2073946510902558,,,,,
6.666666666666666,0.2685408430590812,0.56157384372844,0.2124416942554692,,,,,
7.179487179487179,0.2627495707764075,0.508202143912489,0.225525961485061,,,,,
7.692307692307692,0.2589102847219936,0.5278169447398099,0.236255486963845,,,,,
8.205128205128204,0.228692879532795,0.559251733881111,0.2786759109406649,,,,,
8.717948717948717,0.2098850549777926,0.5467304292740701,0.2632527258502581,,,,,
9.23076923076923,0.2420532299424043,0.5149380736709094,0.2785917386155206,,,,,
9.743589743589745,0.2083017046413617,0.5085835319282209,0.297686774507902,,,,,
10.256410256410255,0.2120214509566866,0.5093199825717586,0.2713154585755274,,,,,
10.769230769230768,0.1999377770786137,0.5355318919038449,0.2966987124095612,,,,,
11.28205128205128,0.1967884296065876,0.5077074476703552,0.3063741693177041,,,,,
11.794871794871794,0.209038489513433,0.5010481337527454,0.3102701507161877,,,,,
12.307692307692308,0.1845454861226402,0.4892003562586781,0.311313453696515,,,,,
12.82051282051282,0.1811574494359019,0.4920927882753318,0.319787656648869,,,,,
13.333333333333332,0.1746321886319108,0.4948241855743949,0.3099637874616445,,,,,
13.846153846153843,0.1703656412116486,0.4737093633338703,0.2988657354286639,,,,,
14.358974358974358,0.1612081714593904,0.4335681636993349,0.3569374673421621,,,,,
14.87179487179487,0.1685493578568213,0.4413849908735173,0.3252564032659187,,,,,
15.384615384615383,0.1545050779799241,0.4616639409109302,0.3164628169068036,,,,,
15.897435897435896,0.1596934907991359,0.4794240865128351,0.350977083790103,,,,,
16.41025641025641,0.1627113540080614,0.4835480367419615,0.3186162992000456,,,,,
16.92307692307692,0.1446990742442157,0.4761212161953663,0.3265104767833259,,,,,
17.435897435897434,0.1561813452028108,0.46558784135884,0.3281829125281025,,,,,
17.94871794871795,0.1357459185334452,0.4185002564364299,0.3554014165635902,,,,,
18.46153846153846,0.1367153153975948,0.4567316502059466,0.3516787018479682,,,,,
18.97435897435897,0.1470227121828674,0.4461437526212995,0.3591390607874365,,,,,
19.487179487179485,0.1450791340849644,0.4215511096889771,0.3467370795639121,,,,,
20.0,0.137288355952946,0.4084276633127819,0.3352982520478887,,,,,
