time,A,B,P,cat,A_indep,B_indep,P_indep,cat_indep
0.0,0.5,0.8,0.0,0.02,0.5,0.8,0.0,0.02
0.5128205128205128,0.4364182677911203,0.8006095593136102,0.0259167975502999,,,,,
1.0256410256410255,0.4343344128814059,0.7740187702318482,0.0522342448251555,,,,,
1.5384615384615383,0.4309094853685677,0.7184435101489309,0.0760606526651943,,,,,
2.051282051282051,0.4111316371356647,0.7392824798777374,0.094269429277217,,,,,
2.564102564102564,0.3815113646544671,0.7144765592223911,0.1227394725956314,,,,,
3.0769230769230766,0.3448517369478069,0.6406953381784285,0.1345178746545318,,,,,
3.589743589743589,0.3414441441132044,0.6781268399510029,0.1445737615380473,,,,,
4.102564102564102,0.3231504858822179,0.6685594930881784,0.1595353538885146,,,,,
4.615384615384615,0.2975643981623441,0.5869537507042453,0.183841234188397,,,,,
5.128205128205128,0.2748641355849682,0.6233042810716151,0.1781577008032268,,,,,
5.6410256410256405,0.2776495688807376,0.6321531141204578,0.2157717661036044,,,,,
6.153846153846153,0.2664000132232395,0.6328985880462284,0.2277244340319608,,,,,
6.666666666666666,0.2590867757111189,0.5556034880909142,0.2463571626005114,,,,,
7.179487179487179,0.2491467869385573,0.5473739930508106,0.2192042520621185,,,,,
7.692307692307692,0.2477322557253232,0.5573660533559701,0.2639339145048696,,,,,
8.205128205128204,0.2333969343206195,0.4986518155245663,0.2518789814979669,,,,,
8.717948717948717,0.2287411849023368,0.527939720516827,0.2775632750159865,,,,,
9.23076923076923,0.2070136414507675,0.5181392741328076,0.249067008069336,,,,,
9.743589743589745,0.2000800879306088,0.5589209825804736,0.2641521875305513,,,,,
10.256410256410255,0.1991200046617923,0.5263504649664439,0.2990655133555295,,,,,
10.769230769230768,0.1945413566661377,0.4668270522047624,0.2921677652508325,,,,,
11.28205128205128,0.1814418070670333,0.4446786684973562,0.3025687845532384,,,,,
11.794871794871794,0.1909798855137649,0.5114398895313959,0.3172456890717045,,,,,
12.307692307692308,0.1861138488426495,0.4886880802255771,0.313397471761164,,,,,
12.82051282051282,0.1683389442518615,0.5221863702695713,0.2971048861453731,,,,,
13.333333333333332,0.1678706731035631,0.4667818241670664,0.3242192688617482,,,,,
13.846153846153843,0.1637136126378661,0.4606751492250708,0.3020550130745068,,,,,
14.358974358974358,0.168698532968011,0.4647385925738158,0.300379640936019,,,,,
14.87179487179487,0.1648484196739284,0.5049922721397534,0.3146149112647978,,,,,
15.384615384615383,0.160638901750547,0.4896326577228831,0.3320945479340187,,,,,
15.897435897435896,0.17052489649171,0.4913814502915373,0.3252801806007053,,,,,
16.41025641025641,0.153114260975866,0.4584750589906143,0.3273390641224137,,,,,
16.92307692307692,0.1441044457450407,0.464054424038143,0.3178105021152159,,,,,
17.435897435897434,0.1374559516459911,0.4311704303139657,0.3428971926572161,,,,,
17.94871794871795,0.1347776078119117,0.4401500201514823,0.3505510118618231,,,,,
18.46153846153846,0.1376332402613424,0.4471808666671525,0.3354025337388735,,,,,
18.97435897435897,0.1417894546323556,0.4478254107558961,0.371904335467278,,,,,
19.487179487179485,0.141704003533558,0.4479290665315369,0.3496058851742003,,,,,
20.0,0.1409890115267545,0.4414842127880217,0.324355360390697,,,,,
